timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1654227043238,20,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,304,Not Modified,Performence Test Thread 1-39,,true,,266,424,119,119,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,0,0,0
1654227043259,19,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,304,Not Modified,Performence Test Thread 1-39,,true,,266,427,119,119,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,0,0,0
1654227028720,1388,Click on first result,200,"Number of samples in transaction : 7, number of failing samples : 0",Performence Test Thread 1-39,,true,,28580,9900,119,119,null,729,13170,0
1654227042963,330,https://api.demoblaze.com/check,200,OK,Performence Test Thread 1-102,text,true,,304,443,119,119,https://api.demoblaze.com/check,330,0,0
1654227042940,356,https://api.demoblaze.com/bycat,200,OK,Performence Test Thread 1-99,text,true,,766,424,119,119,https://api.demoblaze.com/bycat,356,0,0
1654227042940,356,Click on Monitors,200,"Number of samples in transaction : 1, number of failing samples : 0",Performence Test Thread 1-99,,true,,766,424,119,119,null,356,1,0
1654227043238,59,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,Performence Test Thread 1-110,text,true,,6069,373,119,119,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,59,0,0
1654227042642,667,https://www.demoblaze.com/prod.html?idp_=10,200,OK,Performence Test Thread 1-43,text,true,,31535,7317,119,119,https://www.demoblaze.com/prod.html?idp_=10,96,0,0
1654227042642,106,https://www.demoblaze.com/prod.html?idp_=10-0,200,OK,Performence Test Thread 1-43,text,true,,22049,528,119,119,https://www.demoblaze.com/prod.html?idp_=10,96,0,0
1654227042749,116,https://www.demoblaze.com/prod.html?idp_=10-1,304,Not Modified,Performence Test Thread 1-43,,true,,165,547,119,119,https://www.demoblaze.com/favicon.ico,0,0,0
1654227042749,116,https://www.demoblaze.com/prod.html?idp_=10-2,304,Not Modified,Performence Test Thread 1-43,,true,,165,585,119,119,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,0,0,0
1654227042749,106,https://www.demoblaze.com/prod.html?idp_=10-3,304,Not Modified,Performence Test Thread 1-43,,true,,165,579,119,119,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,0,0,0
1654227042749,293,https://www.demoblaze.com/prod.html?idp_=10-4,304,Not Modified,Performence Test Thread 1-43,,true,,165,553,119,119,https://www.demoblaze.com/css/latofonts.css,0,0,0
1654227042749,116,https://www.demoblaze.com/prod.html?idp_=10-5,304,Not Modified,Performence Test Thread 1-43,,true,,165,553,119,119,https://www.demoblaze.com/css/latostyle.css,0,0,0
1654227042749,88,https://www.demoblaze.com/prod.html?idp_=10-6,304,Not Modified,Performence Test Thread 1-43,,true,,165,542,119,119,https://www.demoblaze.com/bm.png,0,0,0
1654227042837,224,https://www.demoblaze.com/prod.html?idp_=10-7,304,Not Modified,Performence Test Thread 1-43,,true,,165,574,119,119,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,0,0,132
1654227042855,232,https://www.demoblaze.com/prod.html?idp_=10-8,304,Not Modified,Performence Test Thread 1-43,,true,,165,575,119,119,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,0,0,142
1654227042865,258,https://www.demoblaze.com/prod.html?idp_=10-9,304,Not Modified,Performence Test Thread 1-43,,true,,165,600,119,119,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,0,0,158
1654227042865,234,https://www.demoblaze.com/prod.html?idp_=10-10,304,Not Modified,Performence Test Thread 1-43,,true,,165,577,119,119,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,0,0,144
1654227042865,444,https://www.demoblaze.com/prod.html?idp_=10-11,304,Not Modified,Performence Test Thread 1-43,,true,,165,583,119,119,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,0,0,149
1654227043042,255,https://www.demoblaze.com/prod.html?idp_=10-12,200,OK,Performence Test Thread 1-43,text,true,,7671,521,119,119,https://www.demoblaze.com/js/prod.js,238,0,143
1654227043233,88,https://www.demoblaze.com/config.json,304,Not Modified,Performence Test Thread 1-103,,true,,165,462,119,119,https://www.demoblaze.com/config.json,0,0,0
1654227043015,333,https://api.demoblaze.com/login,200,OK,Performence Test Thread 1-108,text,true,,252,454,119,119,https://api.demoblaze.com/login,333,0,0
1654227043038,310,https://api.demoblaze.com/view,200,OK,Performence Test Thread 1-40,text,true,,626,417,119,119,https://api.demoblaze.com/view,310,0,0
1654227042866,521,https://api.demoblaze.com/entries,200,OK,Performence Test Thread 1-111,text,true,,2931,356,119,119,https://api.demoblaze.com/entries,521,0,148
1654227043062,352,https://api.demoblaze.com/entries,200,OK,Performence Test Thread 1-101,text,true,,2931,356,119,119,https://api.demoblaze.com/entries,352,0,0
1654227043087,332,https://api.demoblaze.com/bycat,200,OK,Performence Test Thread 1-100,text,true,,766,424,119,119,https://api.demoblaze.com/bycat,332,0,0
1654227043310,109,https://www.demoblaze.com/config.json,304,Not Modified,Performence Test Thread 1-43,,true,,165,462,119,119,https://www.demoblaze.com/config.json,0,0,0
1654227043087,332,Click on Monitors,200,"Number of samples in transaction : 1, number of failing samples : 0",Performence Test Thread 1-100,,true,,766,424,119,119,null,332,0,0
1654227043062,357,https://api.demoblaze.com/addtocart,200,OK,Performence Test Thread 1-37,text,true,,197,518,119,119,https://api.demoblaze.com/addtocart,357,0,0
1654227043062,357,Click on Add to cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Performence Test Thread 1-37,,true,,197,518,119,119,null,357,0,0
1654227043348,90,https://hls.demoblaze.com/index.m3u8,304,Not Modified,Performence Test Thread 1-40,,true,,266,410,119,119,https://hls.demoblaze.com/index.m3u8,0,0,0
1654227042039,1422,https://www.demoblaze.com/index.html,200,OK,Performence Test Thread 1-114,text,true,,1038228,8602,119,119,https://www.demoblaze.com/index.html,262,0,158
1654227042039,278,https://www.demoblaze.com/index.html-0,200,OK,Performence Test Thread 1-114,text,true,,5160,521,119,119,https://www.demoblaze.com/index.html,262,0,158
1654227042318,283,https://www.demoblaze.com/index.html-1,200,OK,Performence Test Thread 1-114,bin,true,,5483,522,119,119,https://www.demoblaze.com/favicon.ico,270,0,178
1654227042318,463,https://www.demoblaze.com/index.html-2,200,OK,Performence Test Thread 1-114,text,true,,151281,560,119,119,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,277,0,178
1654227042318,363,https://www.demoblaze.com/index.html-3,200,OK,Performence Test Thread 1-114,text,true,,40312,554,119,119,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,300,0,178
1654227042318,261,https://www.demoblaze.com/index.html-4,200,OK,Performence Test Thread 1-114,text,true,,10045,528,119,119,https://www.demoblaze.com/css/latofonts.css,250,0,156
1654227042318,140,https://www.demoblaze.com/index.html-5,200,OK,Performence Test Thread 1-114,text,true,,944,528,119,119,https://www.demoblaze.com/css/latostyle.css,139,0,0
1654227042318,276,https://www.demoblaze.com/index.html-6,200,OK,Performence Test Thread 1-114,bin,true,,4263,517,119,119,https://www.demoblaze.com/bm.png,266,0,178
1654227042458,347,https://www.demoblaze.com/index.html-7,200,OK,Performence Test Thread 1-114,bin,true,,27679,523,119,119,https://www.demoblaze.com/Samsung1.jpg,283,0,166
1654227042580,310,https://www.demoblaze.com/index.html-8,200,OK,Performence Test Thread 1-114,bin,true,,34140,521,119,119,https://www.demoblaze.com/nexus1.jpg,230,0,143
1654227042595,306,https://www.demoblaze.com/index.html-9,200,OK,Performence Test Thread 1-114,bin,true,,34899,522,119,119,https://www.demoblaze.com/iphone1.jpg,233,0,144
1654227042601,412,https://www.demoblaze.com/index.html-10,200,OK,Performence Test Thread 1-114,text,true,,86957,549,119,119,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,264,0,160
1654227042681,780,https://www.demoblaze.com/index.html-11,200,OK,Performence Test Thread 1-114,text,true,,481577,550,119,119,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,428,0,129
1654227042781,358,https://www.demoblaze.com/index.html-12,200,OK,Performence Test Thread 1-114,text,true,,72992,575,119,119,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,232,0,132
1654227042806,126,https://www.demoblaze.com/index.html-13,200,OK,Performence Test Thread 1-114,text,true,,25287,552,119,119,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,106,0,0
1654227042891,330,https://www.demoblaze.com/index.html-14,200,OK,Performence Test Thread 1-114,text,true,,46951,558,119,119,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,298,0,0
1654227042901,103,https://www.demoblaze.com/index.html-15,200,OK,Performence Test Thread 1-114,text,true,,10258,522,119,119,https://www.demoblaze.com/js/index.js,94,0,0
1654227043414,53,https://hls.demoblaze.com/index.m3u8,304,Not Modified,Performence Test Thread 1-101,,true,,266,460,119,119,https://hls.demoblaze.com/index.m3u8,0,0,0
1654227043149,329,https://api.demoblaze.com/bycat,200,OK,Performence Test Thread 1-96,text,true,,766,424,119,119,https://api.demoblaze.com/bycat,329,0,0
1654227043149,329,Click on Monitors,200,"Number of samples in transaction : 1, number of failing samples : 0",Performence Test Thread 1-96,,true,,766,424,119,119,null,329,0,0
1654227043387,121,https://hls.demoblaze.com/index.m3u8,200,OK,Performence Test Thread 1-111,text,true,,1272,359,120,120,https://hls.demoblaze.com/index.m3u8,121,0,75
1654227043179,331,https://api.demoblaze.com/check,200,OK,Performence Test Thread 1-104,text,true,,304,443,120,120,https://api.demoblaze.com/check,331,0,0
1654227043178,347,https://api.demoblaze.com/addtocart,200,OK,Performence Test Thread 1-38,text,true,,197,518,120,120,https://api.demoblaze.com/addtocart,347,0,0
1654227043178,347,Click on Add to cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Performence Test Thread 1-38,,true,,197,518,120,120,null,347,1,0
1654227043439,91,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,304,Not Modified,Performence Test Thread 1-40,,true,,266,424,120,120,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,0,0,0
1654227043467,68,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,304,Not Modified,Performence Test Thread 1-101,,true,,266,474,120,120,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,0,0,0
1654227043069,468,https://api.demoblaze.com/entries,200,OK,Performence Test Thread 1-112,text,true,,2931,356,120,120,https://api.demoblaze.com/entries,466,0,129
1654227043509,39,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,Performence Test Thread 1-111,text,true,,6069,373,120,120,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,39,0,0
1654227043461,91,https://www.demoblaze.com/config.json,200,OK,Performence Test Thread 1-114,text,true,,669,437,120,120,https://www.demoblaze.com/config.json,91,0,0
1654227043121,445,https://api.demoblaze.com/entries,200,OK,Performence Test Thread 1-113,text,true,,2931,356,120,120,https://api.demoblaze.com/entries,442,0,121
1654227043238,358,https://api.demoblaze.com/login,200,OK,Performence Test Thread 1-109,text,true,,252,454,120,120,https://api.demoblaze.com/login,358,0,0
1654227042973,624,https://www.demoblaze.com/prod.html?idp_=10,200,OK,Performence Test Thread 1-42,text,true,,31535,7317,120,120,https://www.demoblaze.com/prod.html?idp_=10,88,0,0
1654227042973,93,https://www.demoblaze.com/prod.html?idp_=10-0,200,OK,Performence Test Thread 1-42,text,true,,22049,528,120,120,https://www.demoblaze.com/prod.html?idp_=10,88,0,0
1654227043067,110,https://www.demoblaze.com/prod.html?idp_=10-1,304,Not Modified,Performence Test Thread 1-42,,true,,165,547,120,120,https://www.demoblaze.com/favicon.ico,0,0,0
1654227043067,95,https://www.demoblaze.com/prod.html?idp_=10-2,304,Not Modified,Performence Test Thread 1-42,,true,,165,585,120,120,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,0,0,0
1654227043067,95,https://www.demoblaze.com/prod.html?idp_=10-3,304,Not Modified,Performence Test Thread 1-42,,true,,165,579,120,120,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,0,0,0
1654227043067,110,https://www.demoblaze.com/prod.html?idp_=10-4,304,Not Modified,Performence Test Thread 1-42,,true,,165,553,120,120,https://www.demoblaze.com/css/latofonts.css,0,0,0
1654227043067,110,https://www.demoblaze.com/prod.html?idp_=10-5,304,Not Modified,Performence Test Thread 1-42,,true,,165,553,120,120,https://www.demoblaze.com/css/latostyle.css,0,0,0
1654227043530,67,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,304,Not Modified,Performence Test Thread 1-40,,true,,266,427,120,120,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,0,0,0
1654227043067,85,https://www.demoblaze.com/prod.html?idp_=10-6,304,Not Modified,Performence Test Thread 1-42,,true,,165,542,120,120,https://www.demoblaze.com/bm.png,0,0,0
1654227043152,235,https://www.demoblaze.com/prod.html?idp_=10-7,304,Not Modified,Performence Test Thread 1-42,,true,,165,574,120,120,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,0,0,121
1654227043163,434,https://www.demoblaze.com/prod.html?idp_=10-8,304,Not Modified,Performence Test Thread 1-42,,true,,165,575,120,120,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,0,0,115
1654227043163,241,https://www.demoblaze.com/prod.html?idp_=10-9,304,Not Modified,Performence Test Thread 1-42,,true,,165,600,120,120,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,0,0,134
1654227043177,372,https://www.demoblaze.com/prod.html?idp_=10-10,304,Not Modified,Performence Test Thread 1-42,,true,,165,577,120,120,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,0,0,275
1654227043177,331,https://www.demoblaze.com/prod.html?idp_=10-11,304,Not Modified,Performence Test Thread 1-42,,true,,165,583,120,120,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,0,0,211
1654227043177,237,https://www.demoblaze.com/prod.html?idp_=10-12,200,OK,Performence Test Thread 1-42,text,true,,7671,521,120,120,https://www.demoblaze.com/js/prod.js,237,0,121
1654227028780,1646,Click on first result,200,"Number of samples in transaction : 7, number of failing samples : 0",Performence Test Thread 1-40,,true,,33428,9900,120,120,null,725,13172,0
1654227043536,62,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,304,Not Modified,Performence Test Thread 1-101,,true,,266,477,120,120,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,0,0,0
1654227041309,1443,Enter credentials and click on Log in,200,"Number of samples in transaction : 8, number of failing samples : 0",Performence Test Thread 1-101,,true,,4615,3672,120,120,null,1037,846,0
1654227043278,328,https://api.demoblaze.com/addtocart,200,OK,Performence Test Thread 1-39,text,true,,197,518,120,120,https://api.demoblaze.com/addtocart,328,0,0
1654227043278,328,Click on Add to cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Performence Test Thread 1-39,,true,,197,518,120,120,null,328,0,0
1654227042279,1337,https://www.demoblaze.com/index.html,200,OK,Performence Test Thread 1-115,text,true,,1007171,8602,120,120,https://www.demoblaze.com/index.html,304,0,206
1654227042279,340,https://www.demoblaze.com/index.html-0,200,OK,Performence Test Thread 1-115,text,true,,19902,521,120,120,https://www.demoblaze.com/index.html,304,0,206
1654227042620,236,https://www.demoblaze.com/index.html-1,200,OK,Performence Test Thread 1-115,bin,true,,5483,522,120,120,https://www.demoblaze.com/favicon.ico,236,0,131
1654227042620,281,https://www.demoblaze.com/index.html-2,200,OK,Performence Test Thread 1-115,text,true,,28366,560,120,120,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,235,0,131
1654227042620,160,https://www.demoblaze.com/index.html-3,200,OK,Performence Test Thread 1-115,text,true,,40312,554,120,120,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,102,0,0
1654227042620,236,https://www.demoblaze.com/index.html-4,200,OK,Performence Test Thread 1-115,text,true,,10045,528,120,120,https://www.demoblaze.com/css/latofonts.css,235,0,131
1654227042620,236,https://www.demoblaze.com/index.html-5,200,OK,Performence Test Thread 1-115,text,true,,924,528,120,120,https://www.demoblaze.com/css/latostyle.css,236,0,131
1654227042620,245,https://www.demoblaze.com/index.html-6,200,OK,Performence Test Thread 1-115,bin,true,,4263,517,120,120,https://www.demoblaze.com/bm.png,245,0,134
1654227042781,292,https://www.demoblaze.com/index.html-7,200,OK,Performence Test Thread 1-115,bin,true,,27679,523,120,120,https://www.demoblaze.com/Samsung1.jpg,232,0,132
1654227042856,298,https://www.demoblaze.com/index.html-8,200,OK,Performence Test Thread 1-115,bin,true,,34140,521,120,120,https://www.demoblaze.com/nexus1.jpg,228,0,140
1654227042856,322,https://www.demoblaze.com/index.html-9,200,OK,Performence Test Thread 1-115,bin,true,,34899,522,120,120,https://www.demoblaze.com/iphone1.jpg,248,0,152
1654227042856,272,https://www.demoblaze.com/index.html-10,200,OK,Performence Test Thread 1-115,text,true,,35940,549,120,120,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,233,0,141
1654227042865,751,https://www.demoblaze.com/index.html-11,200,OK,Performence Test Thread 1-115,text,true,,481577,550,120,120,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,448,0,143
1654227042902,517,https://www.demoblaze.com/index.html-12,200,OK,Performence Test Thread 1-115,text,true,,232712,575,120,120,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,251,0,160
1654227043073,128,https://www.demoblaze.com/index.html-13,200,OK,Performence Test Thread 1-115,text,true,,25287,552,120,120,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,105,0,0
1654227043128,268,https://www.demoblaze.com/index.html-14,200,OK,Performence Test Thread 1-115,text,true,,15384,558,120,120,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,224,0,120
1654227043154,94,https://www.demoblaze.com/index.html-15,200,OK,Performence Test Thread 1-115,text,true,,10258,522,120,120,https://www.demoblaze.com/js/index.js,88,0,0
1654227043076,545,https://www.demoblaze.com/prod.html?idp_=10,200,OK,Performence Test Thread 1-41,text,true,,31535,7317,120,120,https://www.demoblaze.com/prod.html?idp_=10,109,0,0
1654227043076,123,https://www.demoblaze.com/prod.html?idp_=10-0,200,OK,Performence Test Thread 1-41,text,true,,22049,528,120,120,https://www.demoblaze.com/prod.html?idp_=10,109,0,0
1654227043200,97,https://www.demoblaze.com/prod.html?idp_=10-1,304,Not Modified,Performence Test Thread 1-41,,true,,165,547,120,120,https://www.demoblaze.com/favicon.ico,0,0,0
1654227043200,99,https://www.demoblaze.com/prod.html?idp_=10-2,304,Not Modified,Performence Test Thread 1-41,,true,,165,585,120,120,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,0,0,0
1654227043200,96,https://www.demoblaze.com/prod.html?idp_=10-3,304,Not Modified,Performence Test Thread 1-41,,true,,165,579,120,120,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,0,0,0
1654227043200,99,https://www.demoblaze.com/prod.html?idp_=10-4,304,Not Modified,Performence Test Thread 1-41,,true,,165,553,120,120,https://www.demoblaze.com/css/latofonts.css,0,0,0
1654227043200,96,https://www.demoblaze.com/prod.html?idp_=10-5,304,Not Modified,Performence Test Thread 1-41,,true,,165,553,120,120,https://www.demoblaze.com/css/latostyle.css,0,0,0
1654227043200,99,https://www.demoblaze.com/prod.html?idp_=10-6,304,Not Modified,Performence Test Thread 1-41,,true,,165,542,120,120,https://www.demoblaze.com/bm.png,0,0,0
1654227043297,248,https://www.demoblaze.com/prod.html?idp_=10-7,304,Not Modified,Performence Test Thread 1-41,,true,,165,574,120,120,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,0,0,150
1654227043297,314,https://www.demoblaze.com/prod.html?idp_=10-8,304,Not Modified,Performence Test Thread 1-41,,true,,165,575,120,120,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,0,0,212
1654227043297,251,https://www.demoblaze.com/prod.html?idp_=10-9,304,Not Modified,Performence Test Thread 1-41,,true,,165,600,120,120,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,0,0,154
1654227043299,310,https://www.demoblaze.com/prod.html?idp_=10-10,304,Not Modified,Performence Test Thread 1-41,,true,,165,577,120,120,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,0,0,210
1654227043299,319,https://www.demoblaze.com/prod.html?idp_=10-11,304,Not Modified,Performence Test Thread 1-41,,true,,165,583,120,120,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,0,0,212
1654227043299,322,https://www.demoblaze.com/prod.html?idp_=10-12,200,OK,Performence Test Thread 1-41,text,true,,7671,521,120,120,https://www.demoblaze.com/js/prod.js,312,0,206
1654227043538,90,https://hls.demoblaze.com/index.m3u8,200,OK,Performence Test Thread 1-112,text,true,,1272,359,120,120,https://hls.demoblaze.com/index.m3u8,90,0,65
1654227043321,320,https://api.demoblaze.com/check,200,OK,Performence Test Thread 1-103,text,true,,304,443,120,120,https://api.demoblaze.com/check,320,0,0
1654227043628,29,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,Performence Test Thread 1-112,text,true,,6069,373,120,120,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,29,0,0
1654227043293,364,https://api.demoblaze.com/entries,200,OK,Performence Test Thread 1-102,text,true,,2931,356,120,120,https://api.demoblaze.com/entries,364,0,0
1654227043657,27,https://hls.demoblaze.com/index.m3u8,304,Not Modified,Performence Test Thread 1-102,,true,,266,460,120,120,https://hls.demoblaze.com/index.m3u8,0,0,0
1654227043617,101,https://www.demoblaze.com/config.json,200,OK,Performence Test Thread 1-115,text,true,,455,437,120,121,https://www.demoblaze.com/config.json,101,0,0
1654227043598,120,https://www.demoblaze.com/config.json,304,Not Modified,Performence Test Thread 1-42,,true,,165,462,121,121,https://www.demoblaze.com/config.json,0,0,0
1654227043621,108,https://www.demoblaze.com/config.json,304,Not Modified,Performence Test Thread 1-41,,true,,165,462,121,121,https://www.demoblaze.com/config.json,0,0,0
1654227043567,170,https://hls.demoblaze.com/index.m3u8,200,OK,Performence Test Thread 1-113,text,true,,1272,359,121,121,https://hls.demoblaze.com/index.m3u8,170,0,95
1654227043419,329,https://api.demoblaze.com/check,200,OK,Performence Test Thread 1-43,text,true,,304,443,121,121,https://api.demoblaze.com/check,329,0,0
1654227043685,66,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,304,Not Modified,Performence Test Thread 1-102,,true,,266,474,121,121,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,0,0,0
1654227043298,465,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,Performence Test Thread 1-110,text,true,,542960,376,121,121,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,97,0,0
1654227041080,2680,Load Website URL,200,"Number of samples in transaction : 6, number of failing samples : 0",Performence Test Thread 1-110,,true,,1409904,10503,121,121,null,1208,3,423
1654227043548,219,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,200,OK,Performence Test Thread 1-111,text,true,,542960,376,121,121,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,30,0,0
1654227042521,1246,https://www.demoblaze.com/index.html,200,OK,Performence Test Thread 1-116,text,true,,1138047,8602,121,121,https://www.demoblaze.com/index.html,245,0,150
1654227042521,250,https://www.demoblaze.com/index.html-0,200,OK,Performence Test Thread 1-116,text,true,,4885,521,121,121,https://www.demoblaze.com/index.html,245,0,150
1654227042772,225,https://www.demoblaze.com/index.html-1,200,OK,Performence Test Thread 1-116,bin,true,,5483,522,121,121,https://www.demoblaze.com/favicon.ico,210,0,119
1654227042772,314,https://www.demoblaze.com/index.html-2,200,OK,Performence Test Thread 1-116,text,true,,151281,560,121,121,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,210,0,120
1654227041319,2445,Load Website URL,200,"Number of samples in transaction : 6, number of failing samples : 0",Performence Test Thread 1-111,,true,,1688289,10503,121,121,null,1259,3,354
1654227042772,163,https://www.demoblaze.com/index.html-3,200,OK,Performence Test Thread 1-116,text,true,,40312,554,121,121,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,93,0,0
1654227042772,251,https://www.demoblaze.com/index.html-4,200,OK,Performence Test Thread 1-116,text,true,,1245,528,121,121,https://www.demoblaze.com/css/latofonts.css,251,0,141
1654227042772,223,https://www.demoblaze.com/index.html-5,200,OK,Performence Test Thread 1-116,text,true,,989,528,121,121,https://www.demoblaze.com/css/latostyle.css,223,0,120
1654227042772,232,https://www.demoblaze.com/index.html-6,200,OK,Performence Test Thread 1-116,bin,true,,4263,517,121,121,https://www.demoblaze.com/bm.png,223,0,130
1654227042936,322,https://www.demoblaze.com/index.html-7,200,OK,Performence Test Thread 1-116,bin,true,,27679,523,121,121,https://www.demoblaze.com/Samsung1.jpg,261,0,169
1654227042995,304,https://www.demoblaze.com/index.html-8,200,OK,Performence Test Thread 1-116,bin,true,,34140,521,121,121,https://www.demoblaze.com/nexus1.jpg,242,0,134
1654227042997,513,https://www.demoblaze.com/index.html-9,200,OK,Performence Test Thread 1-116,bin,true,,34899,522,121,121,https://www.demoblaze.com/iphone1.jpg,423,0,121
1654227043005,318,https://www.demoblaze.com/index.html-10,200,OK,Performence Test Thread 1-116,text,true,,36086,549,121,121,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,243,0,143
1654227043023,744,https://www.demoblaze.com/index.html-11,200,OK,Performence Test Thread 1-116,text,true,,481577,550,121,121,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,428,0,125
1654227043087,462,https://www.demoblaze.com/index.html-12,200,OK,Performence Test Thread 1-116,text,true,,232712,575,121,121,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,219,0,129
1654227043258,140,https://www.demoblaze.com/index.html-13,200,OK,Performence Test Thread 1-116,text,true,,25287,552,121,121,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,94,0,0
1654227043299,162,https://www.demoblaze.com/index.html-14,200,OK,Performence Test Thread 1-116,text,true,,46951,558,121,121,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,115,0,0
1654227043323,112,https://www.demoblaze.com/index.html-15,200,OK,Performence Test Thread 1-116,text,true,,10258,522,121,121,https://www.demoblaze.com/js/index.js,97,0,0
1654227043668,100,https://www.demoblaze.com/index.html,304,Not Modified,Performence Test Thread 1-105,,true,,165,546,121,121,https://www.demoblaze.com/index.html,0,0,0
1654227043737,42,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,200,OK,Performence Test Thread 1-113,text,true,,6069,373,121,121,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,42,0,0
1654227043752,36,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,304,Not Modified,Performence Test Thread 1-102,,true,,266,477,121,121,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,0,0,0
1654227041502,1441,Enter credentials and click on Log in,200,"Number of samples in transaction : 8, number of failing samples : 0",Performence Test Thread 1-102,,true,,4615,3672,121,121,null,1119,845,0
1654227043510,343,https://api.demoblaze.com/entries,200,OK,Performence Test Thread 1-104,text,true,,2931,356,121,121,https://api.demoblaze.com/entries,343,0,0
1654227043769,100,https://www.demoblaze.com/config.json,304,Not Modified,Performence Test Thread 1-105,,true,,165,462,121,121,https://www.demoblaze.com/config.json,0,0,0
1654227043793,97,https://www.demoblaze.com/index.html,304,Not Modified,Performence Test Thread 1-107,,true,,165,546,121,121,https://www.demoblaze.com/index.html,0,0,0
